candidate_points,best_candidate,best_candidate_index
"[{'x0': 0.0, 'x1': -8.0, 'x2': -7.0, 'x3': -6.0, 'x4': -5.0, 'x5': -4.0, 'x6': -3.0, 'x7': -2.0, 'x8': -1.0, 'x9': 0.4}, {'x0': 0.0, 'x1': -9.7, 'x2': -8.5, 'x3': -7.0, 'x4': -4.5, 'x5': -5.0, 'x6': -3.0, 'x7': -1.5, 'x8': -1.5, 'x9': 0.2}, {'x0': 0.0, 'x1': -10.0, 'x2': -9.0, 'x3': -6.0, 'x4': -5.0, 'x5': -4.0, 'x6': -3.0, 'x7': -2.0, 'x8': -2.0, 'x9': 0.3}, {'x0': 0.01, 'x1': -9.8, 'x2': -8.0, 'x3': -7.0, 'x4': -5.0, 'x5': -6.0, 'x6': -4.0, 'x7': -3.0, 'x8': -2.0, 'x9': 0.2}, {'x0': 0.0, 'x1': -9.5, 'x2': -7.5, 'x3': -6.5, 'x4': -4.5, 'x5': -5.5, 'x6': -3.5, 'x7': -2.5, 'x8': -1.5, 'x9': 0.1}]","{'x0': 0.0, 'x1': -8.0, 'x2': -7.0, 'x3': -6.0, 'x4': -5.0, 'x5': -4.0, 'x6': -3.0, 'x7': -2.0, 'x8': -1.0, 'x9': 0.4}",0
"[{'x0': 0.0, 'x1': -9.5, 'x2': -8.5, 'x3': -5.5, 'x4': -4.5, 'x5': -3.5, 'x6': -2.0, 'x7': -1.0, 'x8': -1.5, 'x9': 0.2}, {'x0': 0.1, 'x1': -7.0, 'x2': -6.0, 'x3': -5.0, 'x4': -4.0, 'x5': -3.0, 'x6': -2.0, 'x7': -1.0, 'x8': -1.0, 'x9': 0.0}, {'x0': 0.0, 'x1': -9.0, 'x2': -8.0, 'x3': -7.0, 'x4': -6.0, 'x5': -5.0, 'x6': -4.0, 'x7': -3.0, 'x8': -2.0, 'x9': 0.1}, {'x0': 0.05, 'x1': -8.5, 'x2': -7.0, 'x3': -5.0, 'x4': -3.0, 'x5': -4.0, 'x6': -1.5, 'x7': -2.5, 'x8': -2.0, 'x9': 0.1}, {'x0': 0.1, 'x1': -10.0, 'x2': -9.0, 'x3': -6.5, 'x4': -4.5, 'x5': -3.0, 'x6': -2.5, 'x7': -1.5, 'x8': -3.5, 'x9': 0.3}]","{'x0': 0.0, 'x1': -9.5, 'x2': -8.5, 'x3': -5.5, 'x4': -4.5, 'x5': -3.5, 'x6': -2.0, 'x7': -1.0, 'x8': -1.5, 'x9': 0.2}",0
"[{'x0': 0.02, 'x1': -9.0, 'x2': -8.5, 'x3': -7.5, 'x4': -6.0, 'x5': -5.0, 'x6': -3.0, 'x7': -2.0, 'x8': -1.0, 'x9': 0.3}, {'x0': 0.01, 'x1': -10.0, 'x2': -9.0, 'x3': -7.0, 'x4': -5.5, 'x5': -4.5, 'x6': -3.5, 'x7': -2.5, 'x8': -1.5, 'x9': 0.1}, {'x0': 0.04, 'x1': -5.5, 'x2': -4.5, 'x3': -3.5, 'x4': -2.5, 'x5': -1.5, 'x6': 0.0, 'x7': -2.0, 'x8': -1.0, 'x9': 0.5}, {'x0': 0.0, 'x1': -8.0, 'x2': -6.5, 'x3': -5.0, 'x4': -3.5, 'x5': -2.5, 'x6': -1.5, 'x7': -1.0, 'x8': -0.5, 'x9': 0.2}, {'x0': 0.03, 'x1': -8.0, 'x2': -7.0, 'x3': -6.0, 'x4': -5.0, 'x5': -4.0, 'x6': -2.0, 'x7': -1.0, 'x8': -0.5, 'x9': 0.4}]","{'x0': 0.02, 'x1': -9.0, 'x2': -8.5, 'x3': -7.5, 'x4': -6.0, 'x5': -5.0, 'x6': -3.0, 'x7': -2.0, 'x8': -1.0, 'x9': 0.3}",0
"[{'x0': 0.04, 'x1': -8.0, 'x2': -6.0, 'x3': -4.0, 'x4': -2.5, 'x5': -3.0, 'x6': 0.1, 'x7': -3.0, 'x8': -1.0, 'x9': 0.3}, {'x0': 0.0, 'x1': -8.5, 'x2': -6.5, 'x3': -4.5, 'x4': -2.0, 'x5': -3.0, 'x6': -1.5, 'x7': -3.0, 'x8': -1.0, 'x9': 0.3}, {'x0': 0.01, 'x1': -9.2, 'x2': -7.2, 'x3': -5.0, 'x4': -3.0, 'x5': -4.0, 'x6': -1.5, 'x7': -2.5, 'x8': -1.5, 'x9': 0.2}, {'x0': 0.02, 'x1': -9.5, 'x2': -7.5, 'x3': -5.5, 'x4': -3.5, 'x5': -4.5, 'x6': -1.0, 'x7': -2.0, 'x8': -2.0, 'x9': 0.1}, {'x0': 0.03, 'x1': -7.0, 'x2': -5.0, 'x3': -3.0, 'x4': -1.5, 'x5': -2.0, 'x6': 0.2, 'x7': -1.5, 'x8': -1.5, 'x9': 0.4}]","{'x0': 0.04, 'x1': -8.0, 'x2': -6.0, 'x3': -4.0, 'x4': -2.5, 'x5': -3.0, 'x6': 0.1, 'x7': -3.0, 'x8': -1.0, 'x9': 0.3}",0
"[{'x0': 0.04, 'x1': -8.8, 'x2': -7.5, 'x3': -5.5, 'x4': -4.5, 'x5': -3.5, 'x6': -1.5, 'x7': -2.0, 'x8': -1.0, 'x9': 0.5}, {'x0': 0.03, 'x1': -9.7, 'x2': -9.0, 'x3': -8.0, 'x4': -7.0, 'x5': -5.0, 'x6': -4.0, 'x7': -3.0, 'x8': -1.0, 'x9': 0.3}, {'x0': 0.01, 'x1': -9.8, 'x2': -9.5, 'x3': -8.5, 'x4': -7.5, 'x5': -6.5, 'x6': -4.5, 'x7': -3.5, 'x8': -2.5, 'x9': 0.2}, {'x0': 0.05, 'x1': -9.5, 'x2': -8.5, 'x3': -7.5, 'x4': -6.5, 'x5': -5.5, 'x6': -3.5, 'x7': -2.5, 'x8': -4.5, 'x9': 0.1}, {'x0': 0.02, 'x1': -9.2, 'x2': -8.0, 'x3': -6.5, 'x4': -5.0, 'x5': -4.0, 'x6': -2.5, 'x7': -1.5, 'x8': -2.0, 'x9': 0.4}]","{'x0': 0.04, 'x1': -8.8, 'x2': -7.5, 'x3': -5.5, 'x4': -4.5, 'x5': -3.5, 'x6': -1.5, 'x7': -2.0, 'x8': -1.0, 'x9': 0.5}",0
"[{'x0': 0.03, 'x1': -9.9, 'x2': -8.9, 'x3': -7.8, 'x4': -5.8, 'x5': -3.8, 'x6': -2.8, 'x7': -1.8, 'x8': -0.8, 'x9': 0.4}, {'x0': 0.0, 'x1': -10.0, 'x2': -9.3, 'x3': -7.6, 'x4': -5.6, 'x5': -4.6, 'x6': -3.6, 'x7': -2.6, 'x8': -1.6, 'x9': 0.1}, {'x0': 0.0, 'x1': -9.7, 'x2': -8.8, 'x3': -7.5, 'x4': -6.0, 'x5': -4.5, 'x6': -3.0, 'x7': -2.0, 'x8': -1.5, 'x9': 0.1}, {'x0': 0.01, 'x1': -9.8, 'x2': -9.0, 'x3': -7.0, 'x4': -6.5, 'x5': -5.5, 'x6': -3.5, 'x7': -3.0, 'x8': -2.0, 'x9': 0.2}, {'x0': 0.0, 'x1': -9.2, 'x2': -8.0, 'x3': -6.5, 'x4': -5.2, 'x5': -4.0, 'x6': -2.5, 'x7': -1.5, 'x8': -1.0, 'x9': 0.3}]","{'x0': 0.03, 'x1': -9.9, 'x2': -8.9, 'x3': -7.8, 'x4': -5.8, 'x5': -3.8, 'x6': -2.8, 'x7': -1.8, 'x8': -0.8, 'x9': 0.4}",0
"[{'x0': 0.02, 'x1': -9.7, 'x2': -8.2, 'x3': -7.3, 'x4': -5.8, 'x5': -4.8, 'x6': -3.8, 'x7': -2.3, 'x8': -1.3, 'x9': 0.1}, {'x0': 0.05, 'x1': -7.5, 'x2': -6.0, 'x3': -4.5, 'x4': -2.0, 'x5': -3.0, 'x6': 0.0, 'x7': -2.5, 'x8': -1.5, 'x9': 0.4}, {'x0': 0.01, 'x1': -9.8, 'x2': -8.0, 'x3': -7.0, 'x4': -5.0, 'x5': -4.5, 'x6': -3.5, 'x7': -2.0, 'x8': -1.0, 'x9': 0.2}, {'x0': 0.0, 'x1': -9.0, 'x2': -8.5, 'x3': -6.5, 'x4': -4.0, 'x5': -4.0, 'x6': -3.0, 'x7': -2.0, 'x8': -1.5, 'x9': 0.3}, {'x0': 0.03, 'x1': -9.3, 'x2': -7.8, 'x3': -5.5, 'x4': -4.3, 'x5': -3.1, 'x6': 0.1, 'x7': -1.8, 'x8': -1.2, 'x9': 0.3}]","{'x0': 0.02, 'x1': -9.7, 'x2': -8.2, 'x3': -7.3, 'x4': -5.8, 'x5': -4.8, 'x6': -3.8, 'x7': -2.3, 'x8': -1.3, 'x9': 0.1}",0
"[{'x0': 0.02, 'x1': -9.2, 'x2': -8.1, 'x3': -6.9, 'x4': -4.9, 'x5': -3.8, 'x6': -2.7, 'x7': -1.7, 'x8': -0.7, 'x9': 0.4}, {'x0': 0.01, 'x1': -9.8, 'x2': -8.7, 'x3': -7.6, 'x4': -5.5, 'x5': -4.5, 'x6': -3.5, 'x7': -2.5, 'x8': -1.5, 'x9': 0.2}, {'x0': 0.0, 'x1': -9.0, 'x2': -8.3, 'x3': -6.2, 'x4': -4.1, 'x5': -3.0, 'x6': -2.0, 'x7': -1.0, 'x8': -0.5, 'x9': 0.3}, {'x0': 0.0, 'x1': -9.6, 'x2': -8.6, 'x3': -7.4, 'x4': -5.8, 'x5': -4.7, 'x6': -3.6, 'x7': -2.6, 'x8': -1.6, 'x9': 0.0}, {'x0': 0.001, 'x1': -9.5, 'x2': -8.2, 'x3': -7.1, 'x4': -5.1, 'x5': -4.0, 'x6': -3.0, 'x7': -2.0, 'x8': -1.0, 'x9': 0.1}]","{'x0': 0.02, 'x1': -9.2, 'x2': -8.1, 'x3': -6.9, 'x4': -4.9, 'x5': -3.8, 'x6': -2.7, 'x7': -1.7, 'x8': -0.7, 'x9': 0.4}",0
"[{'x0': 0.03, 'x1': -8.0, 'x2': -6.0, 'x3': -4.0, 'x4': -2.0, 'x5': -2.5, 'x6': -1.0, 'x7': -3.0, 'x8': -1.5, 'x9': 0.2}, {'x0': 0.05, 'x1': -8.5, 'x2': -6.5, 'x3': -5.5, 'x4': -3.5, 'x5': -4.0, 'x6': -2.5, 'x7': -1.5, 'x8': -1.0, 'x9': 0.3}, {'x0': 0.01, 'x1': -9.8, 'x2': -8.0, 'x3': -7.0, 'x4': -5.0, 'x5': -4.0, 'x6': -3.0, 'x7': -2.0, 'x8': -1.0, 'x9': 0.2}, {'x0': 0.04, 'x1': -9.2, 'x2': -7.8, 'x3': -6.5, 'x4': -4.5, 'x5': -3.5, 'x6': -2.0, 'x7': -1.0, 'x8': -1.5, 'x9': 0.4}, {'x0': 0.02, 'x1': -9.0, 'x2': -7.5, 'x3': -6.0, 'x4': -4.0, 'x5': -3.0, 'x6': -2.0, 'x7': -1.0, 'x8': -1.5, 'x9': 0.1}]","{'x0': 0.03, 'x1': -8.0, 'x2': -6.0, 'x3': -4.0, 'x4': -2.0, 'x5': -2.5, 'x6': -1.0, 'x7': -3.0, 'x8': -1.5, 'x9': 0.2}",0
"[{'x0': 0.02, 'x1': -9.6, 'x2': -8.4, 'x3': -7.3, 'x4': -5.2, 'x5': -3.9, 'x6': -3.2, 'x7': -1.8, 'x8': -0.7, 'x9': 0.1}, {'x0': 0.0, 'x1': -9.7, 'x2': -8.8, 'x3': -7.5, 'x4': -5.0, 'x5': -4.0, 'x6': -3.0, 'x7': -2.0, 'x8': -1.0, 'x9': 0.2}, {'x0': 0.03, 'x1': -9.4, 'x2': -8.1, 'x3': -7.2, 'x4': -5.3, 'x5': -4.1, 'x6': -2.9, 'x7': -2.1, 'x8': -1.4, 'x9': 0.3}, {'x0': 0.05, 'x1': -9.1, 'x2': -7.9, 'x3': -6.7, 'x4': -4.6, 'x5': -3.5, 'x6': -2.4, 'x7': -1.3, 'x8': -0.2, 'x9': 0.4}, {'x0': 0.01, 'x1': -9.8, 'x2': -8.7, 'x3': -7.6, 'x4': -5.5, 'x5': -4.5, 'x6': -3.5, 'x7': -2.5, 'x8': -1.5, 'x9': 0.1}]","{'x0': 0.02, 'x1': -9.6, 'x2': -8.4, 'x3': -7.3, 'x4': -5.2, 'x5': -3.9, 'x6': -3.2, 'x7': -1.8, 'x8': -0.7, 'x9': 0.1}",0
"[{'x0': 0.04, 'x1': -8.5, 'x2': -7.0, 'x3': -5.0, 'x4': -3.5, 'x5': -2.5, 'x6': -1.5, 'x7': -1.0, 'x8': -0.5, 'x9': 0.4}, {'x0': 0.05, 'x1': -8.1, 'x2': -6.5, 'x3': -4.5, 'x4': -3.0, 'x5': -2.0, 'x6': -1.0, 'x7': -0.5, 'x8': 0.0, 'x9': 0.5}, {'x0': 0.02, 'x1': -9.3, 'x2': -6.8, 'x3': -5.5, 'x4': -4.5, 'x5': -3.0, 'x6': -2.0, 'x7': -1.0, 'x8': -0.5, 'x9': 0.3}, {'x0': 0.03, 'x1': -9.6, 'x2': -8.0, 'x3': -6.0, 'x4': -5.0, 'x5': -4.0, 'x6': -3.5, 'x7': -2.0, 'x8': -1.0, 'x9': 0.1}, {'x0': 0.01, 'x1': -9.8, 'x2': -7.5, 'x3': -5.0, 'x4': -4.0, 'x5': -4.5, 'x6': -3.0, 'x7': -2.5, 'x8': -1.5, 'x9': 0.2}]","{'x0': 0.04, 'x1': -8.5, 'x2': -7.0, 'x3': -5.0, 'x4': -3.5, 'x5': -2.5, 'x6': -1.5, 'x7': -1.0, 'x8': -0.5, 'x9': 0.4}",0
"[{'x0': 0.02, 'x1': -9.3, 'x2': -8.0, 'x3': -7.0, 'x4': -5.0, 'x5': -4.0, 'x6': -3.0, 'x7': -1.5, 'x8': -1.5, 'x9': 0.4}, {'x0': 0.01, 'x1': -9.0, 'x2': -7.5, 'x3': -4.5, 'x4': -3.5, 'x5': -4.0, 'x6': -2.0, 'x7': -1.0, 'x8': -1.0, 'x9': 0.3}, {'x0': 0.05, 'x1': -7.5, 'x2': -6.5, 'x3': -4.0, 'x4': -3.0, 'x5': -2.5, 'x6': -1.5, 'x7': -3.0, 'x8': -1.5, 'x9': 0.2}, {'x0': 0.0, 'x1': -8.5, 'x2': -6.5, 'x3': -5.0, 'x4': -4.0, 'x5': -3.5, 'x6': -2.5, 'x7': -2.0, 'x8': -1.5, 'x9': 0.1}, {'x0': 0.03, 'x1': -9.8, 'x2': -8.5, 'x3': -7.0, 'x4': -6.0, 'x5': -5.0, 'x6': -3.0, 'x7': -1.0, 'x8': -2.0, 'x9': 0.0}]","{'x0': 0.02, 'x1': -9.3, 'x2': -8.0, 'x3': -7.0, 'x4': -5.0, 'x5': -4.0, 'x6': -3.0, 'x7': -1.5, 'x8': -1.5, 'x9': 0.4}",0
"[{'x0': 0.01, 'x1': -8.5, 'x2': -7.0, 'x3': -5.0, 'x4': -3.0, 'x5': -2.0, 'x6': 0.0, 'x7': -2.5, 'x8': -2.0, 'x9': 0.2}, {'x0': 0.05, 'x1': -9.5, 'x2': -7.5, 'x3': -5.0, 'x4': -3.0, 'x5': -2.0, 'x6': 0.2, 'x7': -2.5, 'x8': -1.0, 'x9': 0.5}, {'x0': 0.04, 'x1': -8.0, 'x2': -6.0, 'x3': -4.0, 'x4': -2.5, 'x5': -3.0, 'x6': 0.1, 'x7': -1.0, 'x8': -1.0, 'x9': 0.4}, {'x0': 0.02, 'x1': -9.0, 'x2': -7.5, 'x3': -6.0, 'x4': -4.0, 'x5': -3.0, 'x6': -1.5, 'x7': -3.0, 'x8': -2.5, 'x9': 0.1}, {'x0': 0.03, 'x1': -10.0, 'x2': -8.5, 'x3': -7.0, 'x4': -5.0, 'x5': -4.0, 'x6': -2.5, 'x7': -2.0, 'x8': -1.5, 'x9': 0.3}]","{'x0': 0.01, 'x1': -8.5, 'x2': -7.0, 'x3': -5.0, 'x4': -3.0, 'x5': -2.0, 'x6': 0.0, 'x7': -2.5, 'x8': -2.0, 'x9': 0.2}",0
"[{'x0': 0.06, 'x1': -6.2, 'x2': -4.1, 'x3': -3.3, 'x4': -2.1, 'x5': -1.0, 'x6': 0.5, 'x7': -2.5, 'x8': -1.4, 'x9': 0.1}, {'x0': 0.01, 'x1': -9.4, 'x2': -8.7, 'x3': -6.3, 'x4': -4.2, 'x5': -3.1, 'x6': -2.0, 'x7': -1.5, 'x8': -0.9, 'x9': 0.2}, {'x0': 0.03, 'x1': -8.7, 'x2': -6.8, 'x3': -4.3, 'x4': -3.1, 'x5': -2.2, 'x6': 0.0, 'x7': -2.8, 'x8': -1.1, 'x9': 0.2}, {'x0': 0.05, 'x1': -7.8, 'x2': -5.8, 'x3': -3.8, 'x4': -2.3, 'x5': -1.5, 'x6': 0.2, 'x7': -2.2, 'x8': -1.3, 'x9': 0.3}, {'x0': 0.04, 'x1': -9.1, 'x2': -7.9, 'x3': -5.2, 'x4': -3.8, 'x5': -2.4, 'x6': -1.2, 'x7': -1.0, 'x8': -0.5, 'x9': 0.1}]","{'x0': 0.06, 'x1': -6.2, 'x2': -4.1, 'x3': -3.3, 'x4': -2.1, 'x5': -1.0, 'x6': 0.5, 'x7': -2.5, 'x8': -1.4, 'x9': 0.1}",0
"[{'x0': 0.05, 'x1': -9.1, 'x2': -7.9, 'x3': -5.7, 'x4': -4.3, 'x5': -3.6, 'x6': -2.6, 'x7': -1.2, 'x8': -0.9, 'x9': 0.3}, {'x0': 0.02, 'x1': -9.6, 'x2': -8.4, 'x3': -6.3, 'x4': -5.0, 'x5': -4.1, 'x6': -3.2, 'x7': -2.0, 'x8': -1.0, 'x9': 0.4}, {'x0': 0.04, 'x1': -9.7, 'x2': -8.8, 'x3': -7.1, 'x4': -5.8, 'x5': -4.6, 'x6': -3.3, 'x7': -1.9, 'x8': -0.7, 'x9': 0.2}, {'x0': 0.03, 'x1': -9.4, 'x2': -8.2, 'x3': -6.8, 'x4': -5.5, 'x5': -3.5, 'x6': -3.0, 'x7': -1.5, 'x8': -0.8, 'x9': 0.1}, {'x0': 0.01, 'x1': -9.8, 'x2': -7.7, 'x3': -6.5, 'x4': -5.2, 'x5': -4.5, 'x6': -2.9, 'x7': -1.7, 'x8': -0.6, 'x9': 0.2}]","{'x0': 0.05, 'x1': -9.1, 'x2': -7.9, 'x3': -5.7, 'x4': -4.3, 'x5': -3.6, 'x6': -2.6, 'x7': -1.2, 'x8': -0.9, 'x9': 0.3}",0
"[{'x0': 0.02, 'x1': -9.8, 'x2': -8.7, 'x3': -7.5, 'x4': -6.0, 'x5': -5.5, 'x6': -4.0, 'x7': -3.0, 'x8': -2.0, 'x9': 0.2}, {'x0': 0.04, 'x1': -10.0, 'x2': -8.5, 'x3': -6.5, 'x4': -4.0, 'x5': -3.0, 'x6': -2.0, 'x7': -1.0, 'x8': -0.5, 'x9': 0.1}, {'x0': 0.03, 'x1': -9.1, 'x2': -7.2, 'x3': -5.2, 'x4': -3.2, 'x5': -4.0, 'x6': -1.0, 'x7': -2.5, 'x8': -1.5, 'x9': 0.3}, {'x0': 0.03, 'x1': -8.9, 'x2': -6.8, 'x3': -5.5, 'x4': -4.5, 'x5': -3.5, 'x6': -2.5, 'x7': -1.5, 'x8': -0.5, 'x9': 0.5}, {'x0': 0.01, 'x1': -9.6, 'x2': -8.9, 'x3': -7.2, 'x4': -5.7, 'x5': -4.5, 'x6': -3.5, 'x7': -2.5, 'x8': -1.0, 'x9': 0.4}]","{'x0': 0.02, 'x1': -9.8, 'x2': -8.7, 'x3': -7.5, 'x4': -6.0, 'x5': -5.5, 'x6': -4.0, 'x7': -3.0, 'x8': -2.0, 'x9': 0.2}",0
"[{'x0': 0.04, 'x1': -9.8, 'x2': -7.8, 'x3': -5.8, 'x4': -4.8, 'x5': -3.8, 'x6': -2.8, 'x7': -1.8, 'x8': -1.8, 'x9': 0.5}, {'x0': 0.05, 'x1': -8.0, 'x2': -6.0, 'x3': -4.0, 'x4': -2.0, 'x5': -1.0, 'x6': 0.0, 'x7': -1.0, 'x8': -1.5, 'x9': 0.1}, {'x0': 0.02, 'x1': -10.0, 'x2': -9.0, 'x3': -6.5, 'x4': -4.5, 'x5': -3.5, 'x6': -2.5, 'x7': -1.5, 'x8': -2.5, 'x9': 0.4}, {'x0': 0.01, 'x1': -9.5, 'x2': -8.5, 'x3': -6.0, 'x4': -4.0, 'x5': -3.0, 'x6': -2.0, 'x7': -1.0, 'x8': -1.0, 'x9': 0.2}, {'x0': 0.03, 'x1': -9.0, 'x2': -7.5, 'x3': -6.5, 'x4': -5.0, 'x5': -4.5, 'x6': -3.5, 'x7': -2.5, 'x8': -2.0, 'x9': 0.3}]","{'x0': 0.04, 'x1': -9.8, 'x2': -7.8, 'x3': -5.8, 'x4': -4.8, 'x5': -3.8, 'x6': -2.8, 'x7': -1.8, 'x8': -1.8, 'x9': 0.5}",0
"[{'x0': 0.01, 'x1': -9.9, 'x2': -8.9, 'x3': -6.9, 'x4': -5.9, 'x5': -4.9, 'x6': -3.9, 'x7': -2.9, 'x8': -1.9, 'x9': 0.1}, {'x0': 0.0, 'x1': -9.8, 'x2': -8.8, 'x3': -7.8, 'x4': -6.8, 'x5': -5.8, 'x6': -4.8, 'x7': -3.8, 'x8': -2.8, 'x9': 0.0}, {'x0': 0.03, 'x1': -9.4, 'x2': -7.4, 'x3': -5.4, 'x4': -3.4, 'x5': -1.4, 'x6': -0.4, 'x7': -2.4, 'x8': -1.4, 'x9': 0.4}, {'x0': 0.05, 'x1': -10.0, 'x2': -9.5, 'x3': -8.5, 'x4': -7.0, 'x5': -6.0, 'x6': -5.0, 'x7': -4.0, 'x8': -3.0, 'x9': 0.2}, {'x0': 0.035, 'x1': -9.1, 'x2': -7.1, 'x3': -5.1, 'x4': -3.1, 'x5': -2.1, 'x6': -1.1, 'x7': -0.1, 'x8': -0.5, 'x9': 0.3}]","{'x0': 0.01, 'x1': -9.9, 'x2': -8.9, 'x3': -6.9, 'x4': -5.9, 'x5': -4.9, 'x6': -3.9, 'x7': -2.9, 'x8': -1.9, 'x9': 0.1}",0
"[{'x0': 0.01, 'x1': -6.5, 'x2': -5.5, 'x3': -4.5, 'x4': -2.5, 'x5': -1.5, 'x6': 0.0, 'x7': -2.0, 'x8': -1.5, 'x9': 0.4}, {'x0': 0.05, 'x1': -9.9, 'x2': -8.3, 'x3': -6.3, 'x4': -5.0, 'x5': -4.0, 'x6': -2.5, 'x7': -1.5, 'x8': -1.0, 'x9': 0.1}, {'x0': 0.03, 'x1': -9.4, 'x2': -8.6, 'x3': -7.2, 'x4': -5.5, 'x5': -4.5, 'x6': -3.5, 'x7': -1.5, 'x8': -1.0, 'x9': 0.2}, {'x0': 0.02, 'x1': -9.2, 'x2': -7.5, 'x3': -5.0, 'x4': -3.0, 'x5': -3.0, 'x6': -2.0, 'x7': -2.5, 'x8': -1.5, 'x9': 0.3}, {'x0': 0.01, 'x1': -9.8, 'x2': -8.0, 'x3': -6.0, 'x4': -4.0, 'x5': -3.0, 'x6': -2.0, 'x7': -1.0, 'x8': -0.5, 'x9': 0.3}]","{'x0': 0.01, 'x1': -6.5, 'x2': -5.5, 'x3': -4.5, 'x4': -2.5, 'x5': -1.5, 'x6': 0.0, 'x7': -2.0, 'x8': -1.5, 'x9': 0.4}",0
"[{'x0': 0.04, 'x1': -9.3, 'x2': -7.8, 'x3': -5.3, 'x4': -3.8, 'x5': -2.3, 'x6': -1.3, 'x7': -1.8, 'x8': -1.8, 'x9': 0.5}, {'x0': 0.01, 'x1': -9.0, 'x2': -8.0, 'x3': -7.0, 'x4': -5.0, 'x5': -4.0, 'x6': -3.0, 'x7': -1.0, 'x8': -2.0, 'x9': 0.1}, {'x0': 0.02, 'x1': -9.0, 'x2': -7.0, 'x3': -5.0, 'x4': -4.0, 'x5': -3.0, 'x6': -2.0, 'x7': -1.0, 'x8': -3.0, 'x9': 0.2}, {'x0': 0.05, 'x1': -8.0, 'x2': -6.0, 'x3': -4.0, 'x4': -2.0, 'x5': -1.0, 'x6': 0.1, 'x7': -3.0, 'x8': -2.5, 'x9': 0.4}, {'x0': 0.03, 'x1': -9.5, 'x2': -8.5, 'x3': -7.5, 'x4': -5.5, 'x5': -3.5, 'x6': -2.5, 'x7': -1.5, 'x8': -4.0, 'x9': 0.3}]","{'x0': 0.04, 'x1': -9.3, 'x2': -7.8, 'x3': -5.3, 'x4': -3.8, 'x5': -2.3, 'x6': -1.3, 'x7': -1.8, 'x8': -1.8, 'x9': 0.5}",0
"[{'x0': 0.04, 'x1': -9.8, 'x2': -8.6, 'x3': -7.0, 'x4': -5.5, 'x5': -4.5, 'x6': -3.0, 'x7': -1.0, 'x8': -1.0, 'x9': 0.2}, {'x0': 0.02, 'x1': -9.1, 'x2': -7.5, 'x3': -6.5, 'x4': -5.0, 'x5': -4.0, 'x6': -2.5, 'x7': -2.0, 'x8': -1.5, 'x9': 0.1}, {'x0': 0.03, 'x1': -9.5, 'x2': -8.4, 'x3': -6.5, 'x4': -5.5, 'x5': -4.5, 'x6': -3.5, 'x7': -1.5, 'x8': -1.5, 'x9': 0.3}, {'x0': 0.01, 'x1': -9.7, 'x2': -8.0, 'x3': -6.0, 'x4': -4.5, 'x5': -3.5, 'x6': -2.0, 'x7': -2.0, 'x8': -1.0, 'x9': 0.2}, {'x0': 0.05, 'x1': -8.5, 'x2': -7.0, 'x3': -5.5, 'x4': -4.5, 'x5': -3.5, 'x6': -2.0, 'x7': -1.5, 'x8': -1.5, 'x9': 0.1}]","{'x0': 0.04, 'x1': -9.8, 'x2': -8.6, 'x3': -7.0, 'x4': -5.5, 'x5': -4.5, 'x6': -3.0, 'x7': -1.0, 'x8': -1.0, 'x9': 0.2}",0
"[{'x0': 0.06, 'x1': -7.5, 'x2': -6.5, 'x3': -4.5, 'x4': -3.5, 'x5': -2.5, 'x6': -1.5, 'x7': -0.5, 'x8': -0.5, 'x9': 0.4}, {'x0': 0.03, 'x1': -8.1, 'x2': -7.2, 'x3': -5.3, 'x4': -4.2, 'x5': -3.3, 'x6': -2.3, 'x7': -1.3, 'x8': -0.3, 'x9': 0.2}, {'x0': 0.01, 'x1': -9.7, 'x2': -8.3, 'x3': -6.8, 'x4': -5.7, 'x5': -4.6, 'x6': -3.5, 'x7': -2.4, 'x8': -1.3, 'x9': 0.2}, {'x0': 0.05, 'x1': -4.0, 'x2': -3.0, 'x3': -2.0, 'x4': 0.0, 'x5': -1.0, 'x6': 0.1, 'x7': -1.0, 'x8': -1.0, 'x9': 0.3}, {'x0': 0.04, 'x1': -6.3, 'x2': -5.2, 'x3': -3.8, 'x4': -2.8, 'x5': -1.8, 'x6': 0.0, 'x7': -1.5, 'x8': -0.8, 'x9': 0.5}]","{'x0': 0.05, 'x1': -4.0, 'x2': -3.0, 'x3': -2.0, 'x4': 0.0, 'x5': -1.0, 'x6': 0.1, 'x7': -1.0, 'x8': -1.0, 'x9': 0.3}",3
