candidate_points,best_candidate,best_candidate_index
"[{'x0': 0.07, 'x1': 0.14, 'x2': 0.21, 'x3': 0.28, 'x4': 0.35, 'x5': 0.42, 'x6': 0.49, 'x7': 0.56, 'x8': 0.63, 'x9': 0.7}, {'x0': 0.08, 'x1': 0.16, 'x2': 0.24, 'x3': 0.32, 'x4': 0.4, 'x5': 0.48, 'x6': 0.56, 'x7': 0.64, 'x8': 0.72, 'x9': 0.8}, {'x0': 0.03, 'x1': 0.1, 'x2': 0.17, 'x3': 0.24, 'x4': 0.31, 'x5': 0.38, 'x6': 0.45, 'x7': 0.52, 'x8': 0.59, 'x9': 0.66}, {'x0': 0.12, 'x1': 0.18, 'x2': 0.24, 'x3': 0.3, 'x4': 0.36, 'x5': 0.42, 'x6': 0.48, 'x7': 0.54, 'x8': 0.6, 'x9': 0.66}, {'x0': 0.09, 'x1': 0.18, 'x2': 0.27, 'x3': 0.36, 'x4': 0.45, 'x5': 0.54, 'x6': 0.63, 'x7': 0.72, 'x8': 0.81, 'x9': 0.9}]","{'x0': 0.03, 'x1': 0.1, 'x2': 0.17, 'x3': 0.24, 'x4': 0.31, 'x5': 0.38, 'x6': 0.45, 'x7': 0.52, 'x8': 0.59, 'x9': 0.66}",2
"[{'x0': 0.07, 'x1': 0.14, 'x2': 0.21, 'x3': 0.28, 'x4': 0.35, 'x5': 0.42, 'x6': 0.49, 'x7': 0.56, 'x8': 0.63, 'x9': 0.7}, {'x0': 0.18, 'x1': 0.28, 'x2': 0.38, 'x3': 0.48, 'x4': 0.58, 'x5': 0.68, 'x6': 0.78, 'x7': 0.88, 'x8': 0.98, 'x9': 0.08}, {'x0': 0.12, 'x1': 0.18, 'x2': 0.25, 'x3': 0.35, 'x4': 0.45, 'x5': 0.55, 'x6': 0.65, 'x7': 0.75, 'x8': 0.85, 'x9': 0.95}, {'x0': 0.24, 'x1': 0.34, 'x2': 0.44, 'x3': 0.54, 'x4': 0.64, 'x5': 0.74, 'x6': 0.84, 'x7': 0.94, 'x8': 0.04, 'x9': 0.14}, {'x0': 0.33, 'x1': 0.22, 'x2': 0.11, 'x3': 0.44, 'x4': 0.55, 'x5': 0.66, 'x6': 0.77, 'x7': 0.88, 'x8': 0.99, 'x9': 0.04}]","{'x0': 0.07, 'x1': 0.14, 'x2': 0.21, 'x3': 0.28, 'x4': 0.35, 'x5': 0.42, 'x6': 0.49, 'x7': 0.56, 'x8': 0.63, 'x9': 0.7}",0
"[{'x0': 0.33, 'x1': 0.44, 'x2': 0.22, 'x3': 0.66, 'x4': 0.77, 'x5': 0.88, 'x6': 0.99, 'x7': 0.11, 'x8': 0.21, 'x9': 0.31}, {'x0': 0.09, 'x1': 0.18, 'x2': 0.27, 'x3': 0.36, 'x4': 0.45, 'x5': 0.54, 'x6': 0.63, 'x7': 0.72, 'x8': 0.81, 'x9': 0.9}, {'x0': 0.25, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.95, 'x8': 0.05, 'x9': 0.15}, {'x0': 0.03, 'x1': 0.15, 'x2': 0.27, 'x3': 0.39, 'x4': 0.51, 'x5': 0.63, 'x6': 0.75, 'x7': 0.87, 'x8': 0.99, 'x9': 0.11}, {'x0': 0.12, 'x1': 0.24, 'x2': 0.36, 'x3': 0.48, 'x4': 0.6, 'x5': 0.72, 'x6': 0.84, 'x7': 0.96, 'x8': 0.07, 'x9': 0.17}]","{'x0': 0.33, 'x1': 0.44, 'x2': 0.22, 'x3': 0.66, 'x4': 0.77, 'x5': 0.88, 'x6': 0.99, 'x7': 0.11, 'x8': 0.21, 'x9': 0.31}",0
"[{'x0': 0.29, 'x1': 0.41, 'x2': 0.53, 'x3': 0.65, 'x4': 0.77, 'x5': 0.89, 'x6': 0.09, 'x7': 0.21, 'x8': 0.33, 'x9': 0.45}, {'x0': 0.12, 'x1': 0.24, 'x2': 0.36, 'x3': 0.48, 'x4': 0.6, 'x5': 0.72, 'x6': 0.84, 'x7': 0.96, 'x8': 0.08, 'x9': 0.1}, {'x0': 0.17, 'x1': 0.29, 'x2': 0.41, 'x3': 0.53, 'x4': 0.65, 'x5': 0.77, 'x6': 0.89, 'x7': 0.01, 'x8': 0.13, 'x9': 0.25}, {'x0': 0.22, 'x1': 0.34, 'x2': 0.46, 'x3': 0.58, 'x4': 0.7, 'x5': 0.82, 'x6': 0.94, 'x7': 0.06, 'x8': 0.18, 'x9': 0.3}, {'x0': 0.9, 'x1': 0.85, 'x2': 0.8, 'x3': 0.75, 'x4': 0.7, 'x5': 0.65, 'x6': 0.6, 'x7': 0.55, 'x8': 0.5, 'x9': 0.45}]","{'x0': 0.29, 'x1': 0.41, 'x2': 0.53, 'x3': 0.65, 'x4': 0.77, 'x5': 0.89, 'x6': 0.09, 'x7': 0.21, 'x8': 0.33, 'x9': 0.45}",0
"[{'x0': 0.6, 'x1': 0.5, 'x2': 0.4, 'x3': 0.3, 'x4': 0.2, 'x5': 0.1, 'x6': 0.0, 'x7': 0.1, 'x8': 0.2, 'x9': 0.3}, {'x0': 0.05, 'x1': 0.15, 'x2': 0.25, 'x3': 0.35, 'x4': 0.45, 'x5': 0.55, 'x6': 0.65, 'x7': 0.75, 'x8': 0.85, 'x9': 0.95}, {'x0': 0.25, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.95, 'x8': 0.1, 'x9': 0.2}, {'x0': 0.15, 'x1': 0.2, 'x2': 0.25, 'x3': 0.3, 'x4': 0.35, 'x5': 0.4, 'x6': 0.45, 'x7': 0.5, 'x8': 0.55, 'x9': 0.6}, {'x0': 0.4, 'x1': 0.3, 'x2': 0.2, 'x3': 0.1, 'x4': 0.4, 'x5': 0.5, 'x6': 0.6, 'x7': 0.7, 'x8': 0.8, 'x9': 0.9}]","{'x0': 0.6, 'x1': 0.5, 'x2': 0.4, 'x3': 0.3, 'x4': 0.2, 'x5': 0.1, 'x6': 0.0, 'x7': 0.1, 'x8': 0.2, 'x9': 0.3}",0
"[{'x0': 0.72, 'x1': 0.68, 'x2': 0.64, 'x3': 0.6, 'x4': 0.56, 'x5': 0.52, 'x6': 0.48, 'x7': 0.44, 'x8': 0.4, 'x9': 0.36}, {'x0': 0.29, 'x1': 0.34, 'x2': 0.39, 'x3': 0.44, 'x4': 0.49, 'x5': 0.54, 'x6': 0.59, 'x7': 0.64, 'x8': 0.69, 'x9': 0.74}, {'x0': 0.91, 'x1': 0.81, 'x2': 0.71, 'x3': 0.61, 'x4': 0.51, 'x5': 0.41, 'x6': 0.31, 'x7': 0.21, 'x8': 0.11, 'x9': 0.01}, {'x0': 0.12, 'x1': 0.05, 'x2': 0.08, 'x3': 0.14, 'x4': 0.18, 'x5': 0.22, 'x6': 0.26, 'x7': 0.3, 'x8': 0.34, 'x9': 0.38}, {'x0': 0.85, 'x1': 0.75, 'x2': 0.65, 'x3': 0.55, 'x4': 0.45, 'x5': 0.35, 'x6': 0.25, 'x7': 0.15, 'x8': 0.05, 'x9': 0.0}]","{'x0': 0.72, 'x1': 0.68, 'x2': 0.64, 'x3': 0.6, 'x4': 0.56, 'x5': 0.52, 'x6': 0.48, 'x7': 0.44, 'x8': 0.4, 'x9': 0.36}",0
"[{'x0': 0.12, 'x1': 0.22, 'x2': 0.32, 'x3': 0.42, 'x4': 0.52, 'x5': 0.62, 'x6': 0.72, 'x7': 0.82, 'x8': 0.92, 'x9': 0.02}, {'x0': 0.4, 'x1': 0.45, 'x2': 0.5, 'x3': 0.55, 'x4': 0.6, 'x5': 0.65, 'x6': 0.7, 'x7': 0.75, 'x8': 0.8, 'x9': 0.85}, {'x0': 0.1, 'x1': 0.12, 'x2': 0.14, 'x3': 0.16, 'x4': 0.18, 'x5': 0.2, 'x6': 0.22, 'x7': 0.24, 'x8': 0.26, 'x9': 0.28}, {'x0': 0.15, 'x1': 0.18, 'x2': 0.21, 'x3': 0.24, 'x4': 0.27, 'x5': 0.3, 'x6': 0.33, 'x7': 0.36, 'x8': 0.39, 'x9': 0.42}, {'x0': 0.25, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.95, 'x8': 0.05, 'x9': 0.15}]","{'x0': 0.1, 'x1': 0.12, 'x2': 0.14, 'x3': 0.16, 'x4': 0.18, 'x5': 0.2, 'x6': 0.22, 'x7': 0.24, 'x8': 0.26, 'x9': 0.28}",2
"[{'x0': 0.1, 'x1': 0.15, 'x2': 0.2, 'x3': 0.25, 'x4': 0.3, 'x5': 0.35, 'x6': 0.4, 'x7': 0.45, 'x8': 0.5, 'x9': 0.55}, {'x0': 0.12, 'x1': 0.18, 'x2': 0.24, 'x3': 0.3, 'x4': 0.36, 'x5': 0.42, 'x6': 0.48, 'x7': 0.54, 'x8': 0.6, 'x9': 0.66}, {'x0': 0.05, 'x1': 0.1, 'x2': 0.15, 'x3': 0.2, 'x4': 0.25, 'x5': 0.3, 'x6': 0.35, 'x7': 0.4, 'x8': 0.45, 'x9': 0.5}, {'x0': 0.15, 'x1': 0.2, 'x2': 0.25, 'x3': 0.3, 'x4': 0.35, 'x5': 0.4, 'x6': 0.45, 'x7': 0.5, 'x8': 0.55, 'x9': 0.6}, {'x0': 0.25, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.95, 'x8': 0.05, 'x9': 0.15}]","{'x0': 0.05, 'x1': 0.1, 'x2': 0.15, 'x3': 0.2, 'x4': 0.25, 'x5': 0.3, 'x6': 0.35, 'x7': 0.4, 'x8': 0.45, 'x9': 0.5}",2
"[{'x0': 0.15, 'x1': 0.25, 'x2': 0.35, 'x3': 0.45, 'x4': 0.55, 'x5': 0.65, 'x6': 0.75, 'x7': 0.85, 'x8': 0.95, 'x9': 0.98}, {'x0': 0.1, 'x1': 0.15, 'x2': 0.2, 'x3': 0.25, 'x4': 0.3, 'x5': 0.35, 'x6': 0.4, 'x7': 0.45, 'x8': 0.5, 'x9': 0.55}, {'x0': 0.25, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.95, 'x8': 0.1, 'x9': 0.2}, {'x0': 0.3, 'x1': 0.4, 'x2': 0.5, 'x3': 0.6, 'x4': 0.7, 'x5': 0.8, 'x6': 0.9, 'x7': 0.0, 'x8': 0.1, 'x9': 0.2}, {'x0': 0.12, 'x1': 0.18, 'x2': 0.24, 'x3': 0.31, 'x4': 0.38, 'x5': 0.45, 'x6': 0.52, 'x7': 0.59, 'x8': 0.66, 'x9': 0.73}]","{'x0': 0.1, 'x1': 0.15, 'x2': 0.2, 'x3': 0.25, 'x4': 0.3, 'x5': 0.35, 'x6': 0.4, 'x7': 0.45, 'x8': 0.5, 'x9': 0.55}",1
"[{'x0': 0.12, 'x1': 0.22, 'x2': 0.32, 'x3': 0.42, 'x4': 0.52, 'x5': 0.62, 'x6': 0.72, 'x7': 0.82, 'x8': 0.92, 'x9': 0.0}, {'x0': 0.15, 'x1': 0.25, 'x2': 0.35, 'x3': 0.45, 'x4': 0.55, 'x5': 0.65, 'x6': 0.75, 'x7': 0.85, 'x8': 0.95, 'x9': 0.05}, {'x0': 0.33, 'x1': 0.43, 'x2': 0.53, 'x3': 0.63, 'x4': 0.73, 'x5': 0.83, 'x6': 0.93, 'x7': 0.03, 'x8': 0.13, 'x9': 0.23}, {'x0': 0.25, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.95, 'x8': 0.15, 'x9': 0.05}, {'x0': 0.02, 'x1': 0.05, 'x2': 0.08, 'x3': 0.11, 'x4': 0.14, 'x5': 0.17, 'x6': 0.2, 'x7': 0.23, 'x8': 0.26, 'x9': 0.29}]","{'x0': 0.12, 'x1': 0.22, 'x2': 0.32, 'x3': 0.42, 'x4': 0.52, 'x5': 0.62, 'x6': 0.72, 'x7': 0.82, 'x8': 0.92, 'x9': 0.0}",0
"[{'x0': 0.25, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.15, 'x8': 0.25, 'x9': 0.35}, {'x0': 0.33, 'x1': 0.67, 'x2': 0.1, 'x3': 0.2, 'x4': 0.3, 'x5': 0.4, 'x6': 0.5, 'x7': 0.6, 'x8': 0.7, 'x9': 0.8}, {'x0': 0.1, 'x1': 0.2, 'x2': 0.3, 'x3': 0.4, 'x4': 0.5, 'x5': 0.6, 'x6': 0.7, 'x7': 0.8, 'x8': 0.9, 'x9': 0.95}, {'x0': 0.15, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.95, 'x8': 0.05, 'x9': 0.15}, {'x0': 0.2, 'x1': 0.4, 'x2': 0.6, 'x3': 0.8, 'x4': 0.1, 'x5': 0.3, 'x6': 0.5, 'x7': 0.7, 'x8': 0.9, 'x9': 0.0}]","{'x0': 0.25, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.15, 'x8': 0.25, 'x9': 0.35}",0
"[{'x0': 0.15, 'x1': 0.18, 'x2': 0.22, 'x3': 0.26, 'x4': 0.3, 'x5': 0.34, 'x6': 0.38, 'x7': 0.42, 'x8': 0.46, 'x9': 0.5}, {'x0': 0.12, 'x1': 0.24, 'x2': 0.36, 'x3': 0.48, 'x4': 0.6, 'x5': 0.72, 'x6': 0.84, 'x7': 0.96, 'x8': 0.05, 'x9': 0.1}, {'x0': 0.33, 'x1': 0.23, 'x2': 0.43, 'x3': 0.63, 'x4': 0.83, 'x5': 0.03, 'x6': 0.13, 'x7': 0.23, 'x8': 0.33, 'x9': 0.43}, {'x0': 0.25, 'x1': 0.35, 'x2': 0.45, 'x3': 0.55, 'x4': 0.65, 'x5': 0.75, 'x6': 0.85, 'x7': 0.95, 'x8': 0.05, 'x9': 0.15}, {'x0': 0.4, 'x1': 0.5, 'x2': 0.6, 'x3': 0.7, 'x4': 0.8, 'x5': 0.9, 'x6': 0.0, 'x7': 0.1, 'x8': 0.2, 'x9': 0.3}]","{'x0': 0.15, 'x1': 0.18, 'x2': 0.22, 'x3': 0.26, 'x4': 0.3, 'x5': 0.34, 'x6': 0.38, 'x7': 0.42, 'x8': 0.46, 'x9': 0.5}",0
"[{'x0': 0.33, 'x1': 0.29, 'x2': 0.25, 'x3': 0.21, 'x4': 0.17, 'x5': 0.13, 'x6': 0.09, 'x7': 0.05, 'x8': 0.01, 'x9': 0.0}, {'x0': 0.35, 'x1': 0.45, 'x2': 0.55, 'x3': 0.65, 'x4': 0.75, 'x5': 0.85, 'x6': 0.95, 'x7': 0.1, 'x8': 0.2, 'x9': 0.3}, {'x0': 0.9, 'x1': 0.85, 'x2': 0.8, 'x3': 0.75, 'x4': 0.7, 'x5': 0.65, 'x6': 0.6, 'x7': 0.55, 'x8': 0.5, 'x9': 0.45}, {'x0': 0.15, 'x1': 0.17, 'x2': 0.19, 'x3': 0.21, 'x4': 0.23, 'x5': 0.25, 'x6': 0.27, 'x7': 0.29, 'x8': 0.31, 'x9': 0.33}, {'x0': 0.01, 'x1': 0.02, 'x2': 0.03, 'x3': 0.04, 'x4': 0.05, 'x5': 0.06, 'x6': 0.07, 'x7': 0.08, 'x8': 0.09, 'x9': 0.1}]","{'x0': 0.33, 'x1': 0.29, 'x2': 0.25, 'x3': 0.21, 'x4': 0.17, 'x5': 0.13, 'x6': 0.09, 'x7': 0.05, 'x8': 0.01, 'x9': 0.0}",0
"[{'x0': 0.25, 'x1': 0.33, 'x2': 0.41, 'x3': 0.49, 'x4': 0.57, 'x5': 0.65, 'x6': 0.73, 'x7': 0.81, 'x8': 0.89, 'x9': 0.95}, {'x0': 0.15, 'x1': 0.06, 'x2': 0.17, 'x3': 0.28, 'x4': 0.39, 'x5': 0.4, 'x6': 0.51, 'x7': 0.62, 'x8': 0.73, 'x9': 0.84}, {'x0': 0.4, 'x1': 0.4, 'x2': 0.4, 'x3': 0.4, 'x4': 0.4, 'x5': 0.4, 'x6': 0.4, 'x7': 0.4, 'x8': 0.4, 'x9': 0.4}, {'x0': 0.3, 'x1': 0.2, 'x2': 0.15, 'x3': 0.1, 'x4': 0.25, 'x5': 0.4, 'x6': 0.55, 'x7': 0.7, 'x8': 0.85, 'x9': 0.9}, {'x0': 0.04, 'x1': 0.08, 'x2': 0.12, 'x3': 0.16, 'x4': 0.2, 'x5': 0.24, 'x6': 0.28, 'x7': 0.32, 'x8': 0.36, 'x9': 0.4}]","{'x0': 0.25, 'x1': 0.33, 'x2': 0.41, 'x3': 0.49, 'x4': 0.57, 'x5': 0.65, 'x6': 0.73, 'x7': 0.81, 'x8': 0.89, 'x9': 0.95}",0
"[{'x0': 0.8, 'x1': 0.7, 'x2': 0.6, 'x3': 0.5, 'x4': 0.4, 'x5': 0.3, 'x6': 0.2, 'x7': 0.1, 'x8': 0.0, 'x9': 0.0}, {'x0': 0.02, 'x1': 0.03, 'x2': 0.04, 'x3': 0.05, 'x4': 0.06, 'x5': 0.07, 'x6': 0.08, 'x7': 0.09, 'x8': 0.1, 'x9': 0.11}, {'x0': 0.15, 'x1': 0.25, 'x2': 0.35, 'x3': 0.45, 'x4': 0.55, 'x5': 0.65, 'x6': 0.75, 'x7': 0.85, 'x8': 0.95, 'x9': 0.05}, {'x0': 0.1, 'x1': 0.1, 'x2': 0.1, 'x3': 0.1, 'x4': 0.1, 'x5': 0.1, 'x6': 0.1, 'x7': 0.1, 'x8': 0.1, 'x9': 0.1}, {'x0': 0.4, 'x1': 0.4, 'x2': 0.4, 'x3': 0.4, 'x4': 0.4, 'x5': 0.4, 'x6': 0.4, 'x7': 0.4, 'x8': 0.4, 'x9': 0.4}]","{'x0': 0.1, 'x1': 0.1, 'x2': 0.1, 'x3': 0.1, 'x4': 0.1, 'x5': 0.1, 'x6': 0.1, 'x7': 0.1, 'x8': 0.1, 'x9': 0.1}",3
"[{'x0': 0.4, 'x1': 0.5, 'x2': 0.3, 'x3': 0.2, 'x4': 0.1, 'x5': 0.9, 'x6': 0.8, 'x7': 0.7, 'x8': 0.6, 'x9': 0.4}, {'x0': 0.15, 'x1': 0.25, 'x2': 0.35, 'x3': 0.45, 'x4': 0.55, 'x5': 0.65, 'x6': 0.75, 'x7': 0.85, 'x8': 0.95, 'x9': 0.1}, {'x0': 0.6, 'x1': 0.4, 'x2': 0.2, 'x3': 0.1, 'x4': 0.3, 'x5': 0.5, 'x6': 0.7, 'x7': 0.9, 'x8': 0.8, 'x9': 0.6}, {'x0': 0.3, 'x1': 0.4, 'x2': 0.5, 'x3': 0.6, 'x4': 0.7, 'x5': 0.8, 'x6': 0.1, 'x7': 0.2, 'x8': 0.3, 'x9': 0.4}, {'x0': 0.2, 'x1': 0.2, 'x2': 0.2, 'x3': 0.2, 'x4': 0.1, 'x5': 0.1, 'x6': 0.1, 'x7': 0.1, 'x8': 0.1, 'x9': 0.1}]","{'x0': 0.2, 'x1': 0.2, 'x2': 0.2, 'x3': 0.2, 'x4': 0.1, 'x5': 0.1, 'x6': 0.1, 'x7': 0.1, 'x8': 0.1, 'x9': 0.1}",4
"[{'x0': 0.1, 'x1': 0.2, 'x2': 0.3, 'x3': 0.4, 'x4': 0.5, 'x5': 0.6, 'x6': 0.7, 'x7': 0.8, 'x8': 0.9, 'x9': 0.99}, {'x0': 0.4, 'x1': 0.38, 'x2': 0.36, 'x3': 0.34, 'x4': 0.32, 'x5': 0.3, 'x6': 0.28, 'x7': 0.26, 'x8': 0.24, 'x9': 0.22}, {'x0': 0.02, 'x1': 0.25, 'x2': 0.28, 'x3': 0.35, 'x4': 0.45, 'x5': 0.55, 'x6': 0.65, 'x7': 0.75, 'x8': 0.85, 'x9': 0.95}, {'x0': 0.15, 'x1': 0.18, 'x2': 0.21, 'x3': 0.24, 'x4': 0.27, 'x5': 0.3, 'x6': 0.33, 'x7': 0.36, 'x8': 0.39, 'x9': 0.42}, {'x0': 0.06, 'x1': 0.14, 'x2': 0.22, 'x3': 0.3, 'x4': 0.38, 'x5': 0.46, 'x6': 0.54, 'x7': 0.62, 'x8': 0.7, 'x9': 0.78}]","{'x0': 0.1, 'x1': 0.2, 'x2': 0.3, 'x3': 0.4, 'x4': 0.5, 'x5': 0.6, 'x6': 0.7, 'x7': 0.8, 'x8': 0.9, 'x9': 0.99}",0
"[{'x0': 0.1, 'x1': 0.4, 'x2': 0.3, 'x3': 0.5, 'x4': 0.6, 'x5': 0.7, 'x6': 0.8, 'x7': 0.9, 'x8': 0.0, 'x9': 0.01}, {'x0': 0.04, 'x1': 0.08, 'x2': 0.12, 'x3': 0.16, 'x4': 0.2, 'x5': 0.24, 'x6': 0.28, 'x7': 0.32, 'x8': 0.36, 'x9': 0.4}, {'x0': 0.15, 'x1': 0.18, 'x2': 0.21, 'x3': 0.24, 'x4': 0.27, 'x5': 0.3, 'x6': 0.33, 'x7': 0.36, 'x8': 0.39, 'x9': 0.42}, {'x0': 0.51, 'x1': 0.59, 'x2': 0.67, 'x3': 0.75, 'x4': 0.83, 'x5': 0.91, 'x6': 0.05, 'x7': 0.15, 'x8': 0.25, 'x9': 0.35}, {'x0': 0.21, 'x1': 0.23, 'x2': 0.25, 'x3': 0.27, 'x4': 0.29, 'x5': 0.31, 'x6': 0.33, 'x7': 0.35, 'x8': 0.37, 'x9': 0.39}]","{'x0': 0.1, 'x1': 0.4, 'x2': 0.3, 'x3': 0.5, 'x4': 0.6, 'x5': 0.7, 'x6': 0.8, 'x7': 0.9, 'x8': 0.0, 'x9': 0.01}",0
"[{'x0': 0.18, 'x1': 0.24, 'x2': 0.32, 'x3': 0.14, 'x4': 0.28, 'x5': 0.38, 'x6': 0.48, 'x7': 0.58, 'x8': 0.68, 'x9': 0.78}, {'x0': 0.25, 'x1': 0.35, 'x2': 0.15, 'x3': 0.25, 'x4': 0.45, 'x5': 0.55, 'x6': 0.65, 'x7': 0.75, 'x8': 0.85, 'x9': 0.95}, {'x0': 0.12, 'x1': 0.18, 'x2': 0.24, 'x3': 0.3, 'x4': 0.36, 'x5': 0.42, 'x6': 0.48, 'x7': 0.54, 'x8': 0.6, 'x9': 0.66}, {'x0': 0.22, 'x1': 0.32, 'x2': 0.42, 'x3': 0.52, 'x4': 0.62, 'x5': 0.72, 'x6': 0.82, 'x7': 0.92, 'x8': 0.02, 'x9': 0.12}, {'x0': 0.3, 'x1': 0.4, 'x2': 0.5, 'x3': 0.1, 'x4': 0.2, 'x5': 0.3, 'x6': 0.4, 'x7': 0.5, 'x8': 0.6, 'x9': 0.7}]","{'x0': 0.18, 'x1': 0.24, 'x2': 0.32, 'x3': 0.14, 'x4': 0.28, 'x5': 0.38, 'x6': 0.48, 'x7': 0.58, 'x8': 0.68, 'x9': 0.78}",0
"[{'x0': 0.05, 'x1': 0.06, 'x2': 0.07, 'x3': 0.08, 'x4': 0.09, 'x5': 0.1, 'x6': 0.11, 'x7': 0.12, 'x8': 0.13, 'x9': 0.14}, {'x0': 0.4, 'x1': 0.3, 'x2': 0.2, 'x3': 0.1, 'x4': 0.0, 'x5': 0.9, 'x6': 0.8, 'x7': 0.7, 'x8': 0.6, 'x9': 0.5}, {'x0': 0.3, 'x1': 0.25, 'x2': 0.2, 'x3': 0.15, 'x4': 0.1, 'x5': 0.05, 'x6': 0.0, 'x7': 0.1, 'x8': 0.2, 'x9': 0.3}, {'x0': 0.2, 'x1': 0.3, 'x2': 0.4, 'x3': 0.5, 'x4': 0.6, 'x5': 0.7, 'x6': 0.8, 'x7': 0.9, 'x8': 0.95, 'x9': 0.99}, {'x0': 0.15, 'x1': 0.2, 'x2': 0.25, 'x3': 0.3, 'x4': 0.35, 'x5': 0.4, 'x6': 0.45, 'x7': 0.5, 'x8': 0.55, 'x9': 0.6}]","{'x0': 0.05, 'x1': 0.06, 'x2': 0.07, 'x3': 0.08, 'x4': 0.09, 'x5': 0.1, 'x6': 0.11, 'x7': 0.12, 'x8': 0.13, 'x9': 0.14}",0
"[{'x0': 0.02, 'x1': 0.05, 'x2': 0.08, 'x3': 0.12, 'x4': 0.16, 'x5': 0.2, 'x6': 0.24, 'x7': 0.28, 'x8': 0.32, 'x9': 0.36}, {'x0': 0.1, 'x1': 0.3, 'x2': 0.4, 'x3': 0.1, 'x4': 0.5, 'x5': 0.2, 'x6': 0.7, 'x7': 0.8, 'x8': 0.9, 'x9': 0.1}, {'x0': 0.04, 'x1': 0.08, 'x2': 0.12, 'x3': 0.16, 'x4': 0.2, 'x5': 0.24, 'x6': 0.28, 'x7': 0.32, 'x8': 0.36, 'x9': 0.4}, {'x0': 0.15, 'x1': 0.15, 'x2': 0.15, 'x3': 0.15, 'x4': 0.15, 'x5': 0.15, 'x6': 0.15, 'x7': 0.15, 'x8': 0.15, 'x9': 0.15}, {'x0': 0.9, 'x1': 0.5, 'x2': 0.1, 'x3': 0.2, 'x4': 0.3, 'x5': 0.4, 'x6': 0.6, 'x7': 0.7, 'x8': 0.8, 'x9': 0.9}]","{'x0': 0.15, 'x1': 0.15, 'x2': 0.15, 'x3': 0.15, 'x4': 0.15, 'x5': 0.15, 'x6': 0.15, 'x7': 0.15, 'x8': 0.15, 'x9': 0.15}",3
"[{'x0': 0.15, 'x1': 0.1, 'x2': 0.05, 'x3': 0.2, 'x4': 0.25, 'x5': 0.3, 'x6': 0.35, 'x7': 0.4, 'x8': 0.45, 'x9': 0.5}, {'x0': 0.02, 'x1': 0.03, 'x2': 0.04, 'x3': 0.05, 'x4': 0.06, 'x5': 0.07, 'x6': 0.08, 'x7': 0.09, 'x8': 0.1, 'x9': 0.11}, {'x0': 0.8, 'x1': 0.7, 'x2': 0.6, 'x3': 0.5, 'x4': 0.4, 'x5': 0.3, 'x6': 0.2, 'x7': 0.1, 'x8': 0.05, 'x9': 0.01}, {'x0': 0.4, 'x1': 0.42, 'x2': 0.44, 'x3': 0.46, 'x4': 0.48, 'x5': 0.5, 'x6': 0.52, 'x7': 0.54, 'x8': 0.56, 'x9': 0.58}, {'x0': 0.12, 'x1': 0.14, 'x2': 0.16, 'x3': 0.18, 'x4': 0.2, 'x5': 0.22, 'x6': 0.24, 'x7': 0.26, 'x8': 0.28, 'x9': 0.3}]","{'x0': 0.15, 'x1': 0.1, 'x2': 0.05, 'x3': 0.2, 'x4': 0.25, 'x5': 0.3, 'x6': 0.35, 'x7': 0.4, 'x8': 0.45, 'x9': 0.5}",0
